user_id,material_id,event_type,relevance_score,timestamp,date,device,session_id,position_in_results
user_000528,mat_001700,purchase,6.0196,2025-05-27 10:31:55.914180,2025-05-27,desktop,session_065298,
user_000829,mat_004754,purchase,7.8382,2025-05-06 10:31:55.914498,2025-05-06,desktop,session_057047,
user_000709,mat_001080,showMaterialPreview,4.072,2025-05-15 10:31:55.919845,2025-05-15,desktop,session_019876,1.0
user_000627,mat_002165,purchase,12.8587,2025-06-12 10:31:55.925144,2025-06-12,desktop,session_076271,
user_000399,mat_004690,showMaterialPreview,1.8579,2025-06-18 10:31:55.925438,2025-06-18,desktop,session_065727,3.0
user_000863,mat_000690,showMaterialPreview,2.9748,2025-07-08 10:31:55.925736,2025-07-08,mobile,session_070350,8.0
user_000753,mat_001837,showMaterialPreview,1.7673,2025-05-15 10:31:55.933638,2025-05-15,desktop,session_071601,6.0
user_000571,mat_003058,addToFavorites,2.8701,2025-06-19 10:31:55.933957,2025-06-19,desktop,session_025427,
user_000772,mat_002817,viewMaterial,2.3829,2025-04-29 10:31:55.938697,2025-04-29,desktop,session_000424,6.0
user_000362,mat_002580,showMaterialPreview,2.7317,2025-05-07 10:31:55.944115,2025-05-07,desktop,session_060680,14.0
user_000807,mat_000763,viewMaterial,2.0273,2025-07-04 10:31:55.947706,2025-07-04,desktop,session_099749,10.0
user_000377,mat_004832,addToFavorites,3.6736,2025-05-20 10:31:55.953406,2025-05-20,desktop,session_085074,
user_000811,mat_001784,purchase,8.6148,2025-04-29 10:31:55.960681,2025-04-29,desktop,session_031231,
user_000779,mat_002357,viewMaterial,1.608,2025-06-07 10:31:55.965830,2025-06-07,mobile,session_011455,16.0
user_000339,mat_001942,showMaterialPreview,3.5741,2025-05-20 10:31:55.972630,2025-05-20,mobile,session_062979,5.0
user_000143,mat_000371,viewMaterial,1.1538,2025-04-21 10:31:55.977276,2025-04-21,desktop,session_054489,14.0
user_000360,mat_001773,addToFavorites,5.8118,2025-05-27 10:31:55.982014,2025-05-27,mobile,session_008664,
user_000908,mat_000483,showMaterialPreview,3.4056,2025-05-09 10:31:55.984683,2025-05-09,desktop,session_027991,4.0
user_000050,mat_001007,showMaterialPreview,2.9203,2025-05-26 10:31:55.984954,2025-05-26,mobile,session_087044,18.0
user_000367,mat_003925,addToCart,3.4273,2025-05-31 10:31:55.985218,2025-05-31,desktop,session_064803,
user_000378,mat_001931,addToCart,4.3185,2025-05-02 10:31:55.985476,2025-05-02,desktop,session_004279,
user_000338,mat_003020,addToFavorites,3.8653,2025-05-15 10:31:55.991735,2025-05-15,tablet,session_068240,
user_000709,mat_001179,showMaterialPreview,3.2776,2025-05-24 10:31:55.992007,2025-05-24,desktop,session_096907,20.0
user_000860,mat_002595,viewMaterial,2.3453,2025-06-07 10:31:55.994689,2025-06-07,desktop,session_059457,14.0
user_000096,mat_002807,addToCart,5.1279,2025-05-02 10:31:56.001132,2025-05-02,mobile,session_044767,
user_000403,mat_000490,showMaterialPreview,2.3438,2025-05-05 10:31:56.007578,2025-05-05,desktop,session_040811,4.0
user_000908,mat_004597,addToFavorites,6.2916,2025-05-28 10:31:56.010154,2025-05-28,desktop,session_056150,
user_000622,mat_003277,showMaterialPreview,3.1776,2025-04-30 10:31:56.014745,2025-04-30,desktop,session_053083,11.0
user_000427,mat_004408,viewMaterial,2.088,2025-04-24 10:31:56.019475,2025-04-24,mobile,session_014368,16.0
user_000060,mat_002641,addToCart,6.4362,2025-04-20 10:31:56.024033,2025-04-20,mobile,session_009266,
user_000090,mat_000259,viewMaterial,1.2501,2025-04-25 10:31:56.024299,2025-04-25,desktop,session_015125,11.0
user_000744,mat_003100,addToCart,3.3007,2025-05-11 10:31:56.024642,2025-05-11,tablet,session_002020,
user_000760,mat_003277,purchase,8.9627,2025-05-10 10:31:56.029524,2025-05-10,desktop,session_033685,
user_000926,mat_003011,showMaterialPreview,2.3402,2025-06-07 10:31:56.029799,2025-06-07,desktop,session_067710,7.0
user_000312,mat_003090,showMaterialPreview,4.3039,2025-06-20 10:31:56.034441,2025-06-20,tablet,session_059405,8.0
user_000901,mat_003123,showMaterialPreview,3.2591,2025-04-17 10:31:56.039045,2025-04-17,mobile,session_091946,17.0
user_000646,mat_004698,showMaterialPreview,3.6565,2025-05-03 10:31:56.041659,2025-05-03,desktop,session_067457,19.0
user_000327,mat_001083,showMaterialPreview,3.8373,2025-06-29 10:31:56.049059,2025-06-29,desktop,session_021436,1.0
user_000894,mat_002947,viewMaterial,1.3446,2025-07-07 10:31:56.056803,2025-07-07,mobile,session_064071,18.0
user_000046,mat_004605,addToCart,4.6511,2025-05-28 10:31:56.057332,2025-05-28,desktop,session_011065,
user_000676,mat_004847,addToFavorites,3.8806,2025-05-04 10:31:56.063415,2025-05-04,desktop,session_025502,
user_000856,mat_001565,purchase,4.2962,2025-06-28 10:31:56.063963,2025-06-28,desktop,session_007562,
user_000969,mat_001972,viewMaterial,1.2449,2025-05-09 10:31:56.064247,2025-05-09,desktop,session_098465,20.0
user_000601,mat_002076,purchase,6.6009,2025-05-26 10:31:56.073254,2025-05-26,tablet,session_020867,
user_000709,mat_002409,addToCart,6.4368,2025-06-06 10:31:56.083220,2025-06-06,desktop,session_084600,
user_000301,mat_002751,showMaterialPreview,3.3897,2025-05-29 10:31:56.087561,2025-05-29,desktop,session_032628,20.0
user_000760,mat_004479,viewMaterial,1.4914,2025-05-24 10:31:56.093878,2025-05-24,desktop,session_021741,13.0
user_000614,mat_001577,viewMaterial,1.7968,2025-05-14 10:31:56.102006,2025-05-14,desktop,session_087097,16.0
user_000800,mat_002712,showMaterialPreview,2.9613,2025-04-25 10:31:56.108529,2025-04-25,desktop,session_073949,20.0
user_000703,mat_002692,addToFavorites,4.9766,2025-05-26 10:31:56.109590,2025-05-26,desktop,session_080488,
user_000681,mat_003545,viewMaterial,1.2929,2025-04-23 10:31:56.110122,2025-04-23,desktop,session_030873,16.0
user_000470,mat_004314,addToFavorites,4.8113,2025-04-20 10:31:56.119342,2025-04-20,desktop,session_018792,
user_000938,mat_004100,addToCart,6.6036,2025-05-19 10:31:56.122536,2025-05-19,desktop,session_029929,
user_000126,mat_004566,addToCart,5.6497,2025-06-04 10:31:56.122858,2025-06-04,desktop,session_036026,
user_000052,mat_000297,viewMaterial,1.6478,2025-05-13 10:31:56.133029,2025-05-13,desktop,session_070102,15.0
user_000786,mat_002221,viewMaterial,1.3387,2025-05-15 10:31:56.145497,2025-05-15,desktop,session_096783,6.0
user_000671,mat_001317,viewMaterial,1.5771,2025-05-08 10:31:56.149678,2025-05-08,desktop,session_097499,11.0
user_000621,mat_003497,addToCart,5.2577,2025-05-12 10:31:56.150041,2025-05-12,desktop,session_054164,
user_000333,mat_004872,viewMaterial,1.4729,2025-05-23 10:31:56.150361,2025-05-23,desktop,session_098353,2.0
user_000753,mat_004152,viewMaterial,1.4959,2025-06-16 10:31:56.158903,2025-06-16,mobile,session_008688,20.0
user_000261,mat_004314,addToCart,7.0706,2025-07-09 10:31:56.162549,2025-07-09,desktop,session_074384,
user_000408,mat_001671,viewMaterial,0.9951,2025-05-18 10:31:56.162894,2025-05-18,desktop,session_052561,9.0
user_000216,mat_001023,viewMaterial,0.6715,2025-05-31 10:31:56.163205,2025-05-31,mobile,session_018545,17.0
user_000004,mat_003566,purchase,10.7023,2025-06-06 10:31:56.166285,2025-06-06,tablet,session_096462,
user_000222,mat_001763,showMaterialPreview,2.8978,2025-05-29 10:31:56.169493,2025-05-29,desktop,session_086173,19.0
user_000712,mat_001023,showMaterialPreview,2.9119,2025-07-06 10:31:56.175967,2025-07-06,desktop,session_052622,17.0
user_000156,mat_000889,viewMaterial,1.0581,2025-06-27 10:31:56.176349,2025-06-27,mobile,session_051173,13.0
user_000297,mat_003729,viewMaterial,1.183,2025-06-05 10:31:56.176706,2025-06-05,mobile,session_091110,1.0
user_000012,mat_001444,viewMaterial,1.6144,2025-05-20 10:31:56.177013,2025-05-20,desktop,session_076691,10.0
user_000568,mat_003717,viewMaterial,1.4044,2025-07-01 10:31:56.182537,2025-07-01,mobile,session_066054,14.0
user_000140,mat_001917,showMaterialPreview,2.8634,2025-05-15 10:31:56.190052,2025-05-15,mobile,session_074819,15.0
user_000134,mat_001489,showMaterialPreview,2.454,2025-06-12 10:31:56.195475,2025-06-12,desktop,session_080948,10.0
user_000665,mat_001996,addToFavorites,5.3053,2025-04-20 10:31:56.202637,2025-04-20,mobile,session_099992,
user_000642,mat_001068,addToFavorites,5.4068,2025-07-13 10:31:56.211668,2025-07-13,mobile,session_040944,
user_000750,mat_003300,showMaterialPreview,2.0096,2025-05-23 10:31:56.212025,2025-05-23,desktop,session_095559,13.0
user_000163,mat_004976,purchase,5.3595,2025-07-05 10:31:56.212325,2025-07-05,mobile,session_049755,
user_000514,mat_002416,showMaterialPreview,3.5566,2025-05-12 10:31:56.215597,2025-05-12,desktop,session_074369,14.0
user_000187,mat_003061,showMaterialPreview,3.4684,2025-07-08 10:31:56.222826,2025-07-08,desktop,session_007406,15.0
user_000530,mat_004442,showMaterialPreview,2.2835,2025-05-26 10:31:56.223125,2025-05-26,desktop,session_061896,19.0
user_000339,mat_001163,viewMaterial,0.751,2025-04-21 10:31:56.223409,2025-04-21,desktop,session_099383,1.0
user_000861,mat_000340,addToFavorites,3.9409,2025-05-31 10:31:56.228855,2025-05-31,desktop,session_070205,
user_000899,mat_000644,viewMaterial,1.6348,2025-06-23 10:31:56.236412,2025-06-23,desktop,session_027830,3.0
user_000746,mat_002551,addToCart,6.73,2025-06-10 10:31:56.239935,2025-06-10,mobile,session_051824,
user_000006,mat_003233,viewMaterial,1.2298,2025-06-30 10:31:56.249546,2025-06-30,desktop,session_083316,18.0
user_000479,mat_001312,addToFavorites,6.6714,2025-06-13 10:31:56.252682,2025-06-13,mobile,session_022909,
user_000099,mat_001753,showMaterialPreview,3.6939,2025-06-23 10:31:56.255653,2025-06-23,mobile,session_098103,15.0
user_000856,mat_003293,addToFavorites,5.7761,2025-07-02 10:31:56.263214,2025-07-02,desktop,session_068367,
user_000654,mat_002538,viewMaterial,2.2559,2025-05-29 10:31:56.268485,2025-05-29,mobile,session_066306,11.0
user_000040,mat_004304,addToFavorites,4.4837,2025-06-11 10:31:56.274956,2025-06-11,mobile,session_093921,
user_000678,mat_000696,addToCart,7.5883,2025-06-19 10:31:56.281359,2025-06-19,mobile,session_001328,
user_000128,mat_000150,addToFavorites,5.4899,2025-07-09 10:31:56.289173,2025-07-09,mobile,session_006765,
user_000607,mat_001962,viewMaterial,1.8241,2025-07-07 10:31:56.297178,2025-07-07,desktop,session_095147,19.0
user_000359,mat_004034,showMaterialPreview,2.5586,2025-05-02 10:31:56.302331,2025-05-02,desktop,session_044838,12.0
user_000661,mat_000157,viewMaterial,0.744,2025-06-07 10:31:56.302665,2025-06-07,mobile,session_070506,13.0
user_000453,mat_004318,viewMaterial,1.442,2025-05-31 10:31:56.311669,2025-05-31,mobile,session_089051,7.0
user_000254,mat_004884,viewMaterial,1.5447,2025-06-09 10:31:56.314921,2025-06-09,mobile,session_025873,20.0
user_000332,mat_003251,addToCart,3.6288,2025-07-08 10:31:56.315238,2025-07-08,desktop,session_050101,
user_000084,mat_004880,showMaterialPreview,2.108,2025-05-20 10:31:56.315531,2025-05-20,desktop,session_035166,4.0
user_000938,mat_002217,viewMaterial,1.693,2025-05-09 10:31:56.318682,2025-05-09,desktop,session_099400,19.0
user_000461,mat_003528,viewMaterial,0.9182,2025-05-14 10:31:56.318999,2025-05-14,desktop,session_095958,12.0
user_000952,mat_001129,addToCart,5.7993,2025-04-24 10:31:56.326640,2025-04-24,desktop,session_078421,
user_000602,mat_004112,addToFavorites,5.4683,2025-07-07 10:31:56.329701,2025-07-07,desktop,session_030526,
user_000098,mat_002949,showMaterialPreview,2.747,2025-05-16 10:31:56.330001,2025-05-16,mobile,session_021583,10.0
user_000001,mat_003203,showMaterialPreview,3.1476,2025-06-23 10:31:56.335041,2025-06-23,desktop,session_057226,17.0
user_000126,mat_003175,addToFavorites,6.5651,2025-06-18 10:31:56.337860,2025-06-18,desktop,session_006421,
user_000265,mat_002442,viewMaterial,1.8981,2025-06-26 10:31:56.345283,2025-06-26,mobile,session_064077,18.0
user_000145,mat_000451,showMaterialPreview,3.6692,2025-04-24 10:31:56.352795,2025-04-24,mobile,session_048544,1.0
user_000117,mat_004993,addToCart,5.1427,2025-06-15 10:31:56.360437,2025-06-15,desktop,session_056486,
user_000473,mat_001337,addToFavorites,4.2682,2025-04-18 10:31:56.367173,2025-04-18,desktop,session_012318,
user_000500,mat_004996,showMaterialPreview,1.8054,2025-04-30 10:31:56.367487,2025-04-30,mobile,session_000027,3.0
user_000268,mat_002702,viewMaterial,1.9548,2025-04-26 10:31:56.373410,2025-04-26,desktop,session_003108,17.0
user_000684,mat_000145,addToFavorites,4.946,2025-04-16 10:31:56.376900,2025-04-16,desktop,session_014156,
user_000200,mat_001716,viewMaterial,2.2969,2025-05-30 10:31:56.379826,2025-05-30,desktop,session_010620,15.0
user_000973,mat_002645,showMaterialPreview,4.3672,2025-04-18 10:31:56.387081,2025-04-18,mobile,session_060751,1.0
user_000024,mat_004022,addToFavorites,4.8945,2025-06-01 10:31:56.390152,2025-06-01,mobile,session_041964,
user_000825,mat_002475,showMaterialPreview,2.6746,2025-05-03 10:31:56.397323,2025-05-03,mobile,session_028705,3.0
user_000633,mat_003634,viewMaterial,2.1851,2025-05-27 10:31:56.404785,2025-05-27,desktop,session_095400,15.0
user_000333,mat_001881,showMaterialPreview,2.4818,2025-06-16 10:31:56.410989,2025-06-16,desktop,session_046740,13.0
user_000303,mat_001330,showMaterialPreview,3.5314,2025-06-15 10:31:56.416318,2025-06-15,mobile,session_022886,3.0
user_000174,mat_002179,viewMaterial,1.5279,2025-05-19 10:31:56.423700,2025-05-19,desktop,session_030569,10.0
user_000331,mat_004541,showMaterialPreview,4.3214,2025-04-22 10:31:56.431144,2025-04-22,desktop,session_052738,15.0
user_000404,mat_000067,addToFavorites,3.5557,2025-05-27 10:31:56.431453,2025-05-27,desktop,session_071365,
user_000508,mat_004858,showMaterialPreview,2.7943,2025-05-04 10:31:56.437998,2025-05-04,desktop,session_041960,5.0
user_000664,mat_002129,addToFavorites,4.8734,2025-07-02 10:31:56.445432,2025-07-02,mobile,session_007653,
user_000534,mat_002331,showMaterialPreview,2.8384,2025-06-23 10:31:56.453245,2025-06-23,mobile,session_054068,9.0
user_000537,mat_004165,viewMaterial,1.3058,2025-05-30 10:31:56.458507,2025-05-30,desktop,session_034231,11.0
user_000629,mat_004718,addToCart,6.3445,2025-06-06 10:31:56.458802,2025-06-06,desktop,session_083836,
user_000631,mat_004071,viewMaterial,1.9756,2025-07-08 10:31:56.461617,2025-07-08,tablet,session_003680,5.0
user_000816,mat_003582,viewMaterial,0.9108,2025-06-24 10:31:56.464334,2025-06-24,tablet,session_042317,4.0
user_000929,mat_004213,viewMaterial,1.5459,2025-06-02 10:31:56.470914,2025-06-02,mobile,session_006422,13.0
user_000532,mat_001989,showMaterialPreview,3.5196,2025-04-26 10:31:56.477208,2025-04-26,desktop,session_034996,20.0
user_000291,mat_000508,addToCart,6.4435,2025-05-13 10:31:56.481073,2025-05-13,tablet,session_013756,
user_000358,mat_001131,purchase,8.3515,2025-07-05 10:31:56.488632,2025-07-05,tablet,session_095805,
user_000338,mat_003648,viewMaterial,1.2399,2025-06-26 10:31:56.496006,2025-06-26,desktop,session_035676,8.0
user_000911,mat_004547,viewMaterial,1.4182,2025-04-18 10:31:56.496332,2025-04-18,desktop,session_091793,6.0
user_000993,mat_001750,addToCart,5.7111,2025-04-30 10:31:56.501453,2025-04-30,desktop,session_037625,
user_000044,mat_004664,viewMaterial,1.3098,2025-06-05 10:31:56.507403,2025-06-05,mobile,session_076233,6.0
user_000412,mat_003100,addToFavorites,6.0988,2025-05-30 10:31:56.510880,2025-05-30,desktop,session_002006,
user_000057,mat_000971,viewMaterial,1.6118,2025-06-18 10:31:56.517888,2025-06-18,desktop,session_049049,11.0
user_000728,mat_002522,addToFavorites,1.694,2025-06-08 10:31:56.518198,2025-06-08,mobile,session_061132,
user_000414,mat_003796,addToFavorites,5.4322,2025-07-12 10:31:56.521292,2025-07-12,desktop,session_017195,
user_000845,mat_003646,viewMaterial,1.1875,2025-05-10 10:31:56.526673,2025-05-10,desktop,session_064737,15.0
user_000651,mat_000503,addToFavorites,3.4772,2025-04-23 10:31:56.527001,2025-04-23,mobile,session_088396,
user_000376,mat_001231,purchase,6.4603,2025-06-09 10:31:56.533929,2025-06-09,desktop,session_062427,
user_000413,mat_004806,addToFavorites,4.7052,2025-06-16 10:31:56.534210,2025-06-16,desktop,session_087997,
user_000228,mat_003297,showMaterialPreview,3.1804,2025-04-26 10:31:56.538803,2025-04-26,desktop,session_029798,8.0
user_000255,mat_003830,viewMaterial,0.5825,2025-05-01 10:31:56.539077,2025-05-01,mobile,session_037111,15.0
user_000184,mat_001266,addToFavorites,3.5522,2025-05-27 10:31:56.544287,2025-05-27,desktop,session_060446,
user_000768,mat_000927,showMaterialPreview,2.3414,2025-04-16 10:31:56.551962,2025-04-16,mobile,session_060126,8.0
user_000842,mat_003438,addToCart,4.8343,2025-07-07 10:31:56.559189,2025-07-07,desktop,session_018364,
user_000638,mat_003799,viewMaterial,1.6748,2025-06-19 10:31:56.564103,2025-06-19,desktop,session_005560,6.0
user_000694,mat_003667,addToFavorites,3.6131,2025-05-15 10:31:56.572256,2025-05-15,tablet,session_011251,
user_000505,mat_002181,showMaterialPreview,1.958,2025-06-23 10:31:56.572585,2025-06-23,desktop,session_044028,6.0
user_000481,mat_002157,addToCart,6.4095,2025-05-20 10:31:56.575533,2025-05-20,desktop,session_021346,
user_000134,mat_002730,viewMaterial,1.9955,2025-07-09 10:31:56.580799,2025-07-09,desktop,session_012177,15.0
user_000291,mat_002147,addToCart,8.3434,2025-05-22 10:31:56.583876,2025-05-22,desktop,session_070631,
user_000434,mat_004843,showMaterialPreview,4.114,2025-04-23 10:31:56.591619,2025-04-23,desktop,session_076276,12.0
user_000637,mat_001592,addToCart,5.016,2025-04-21 10:31:56.598897,2025-04-21,desktop,session_076920,
user_000984,mat_000256,addToCart,3.5617,2025-06-20 10:31:56.599212,2025-06-20,desktop,session_078453,
user_000011,mat_004634,showMaterialPreview,2.476,2025-04-24 10:31:56.608254,2025-04-24,desktop,session_097783,14.0
user_000875,mat_004342,viewMaterial,1.6415,2025-06-07 10:31:56.611596,2025-06-07,mobile,session_023878,18.0
user_000247,mat_001045,showMaterialPreview,2.7328,2025-06-29 10:31:56.611906,2025-06-29,mobile,session_069822,3.0
user_000270,mat_000756,addToCart,4.4469,2025-06-12 10:31:56.612194,2025-06-12,mobile,session_019853,
user_000820,mat_000880,addToCart,6.3747,2025-04-23 10:31:56.615036,2025-04-23,tablet,session_098355,
user_000649,mat_004886,purchase,7.289,2025-05-14 10:31:56.620186,2025-05-14,desktop,session_056596,
user_000064,mat_004183,viewMaterial,1.9636,2025-06-04 10:31:56.623790,2025-06-04,mobile,session_047493,19.0
user_000847,mat_004791,addToFavorites,4.2527,2025-05-26 10:31:56.624117,2025-05-26,mobile,session_025127,
user_000042,mat_002559,viewMaterial,0.8337,2025-06-09 10:31:56.624435,2025-06-09,tablet,session_046844,20.0
user_000538,mat_000177,addToCart,4.505,2025-05-26 10:31:56.624758,2025-05-26,desktop,session_014211,
user_000376,mat_002145,showMaterialPreview,4.7424,2025-04-27 10:31:56.632445,2025-04-27,tablet,session_028422,1.0
user_000326,mat_003143,addToCart,7.9044,2025-05-04 10:31:56.632746,2025-05-04,mobile,session_006419,
user_000273,mat_004430,showMaterialPreview,3.0823,2025-04-23 10:31:56.639213,2025-04-23,desktop,session_063475,19.0
user_001000,mat_000249,purchase,7.0483,2025-05-24 10:31:56.639540,2025-05-24,desktop,session_078108,
user_000164,mat_004600,addToCart,6.6258,2025-05-27 10:31:56.647544,2025-05-27,desktop,session_068617,
user_000814,mat_000794,addToCart,5.2835,2025-06-05 10:31:56.647871,2025-06-05,tablet,session_011416,
user_000052,mat_001832,showMaterialPreview,2.1733,2025-06-02 10:31:56.654836,2025-06-02,mobile,session_001509,18.0
user_000283,mat_001997,showMaterialPreview,2.9994,2025-04-18 10:31:56.657687,2025-04-18,mobile,session_014262,9.0
user_000077,mat_000037,showMaterialPreview,2.7611,2025-06-15 10:31:56.657979,2025-06-15,mobile,session_081443,1.0
user_000619,mat_001703,addToFavorites,5.5923,2025-04-15 10:31:56.658254,2025-04-15,desktop,session_051816,
user_000577,mat_001290,viewMaterial,1.2165,2025-06-04 10:31:56.665091,2025-06-04,mobile,session_025534,13.0
user_000745,mat_001684,viewMaterial,1.1219,2025-06-02 10:31:56.665361,2025-06-02,desktop,session_003681,5.0
user_000245,mat_001744,showMaterialPreview,3.0818,2025-05-07 10:31:56.668494,2025-05-07,mobile,session_014524,20.0
user_000995,mat_001661,viewMaterial,1.4424,2025-06-24 10:31:56.668797,2025-06-24,tablet,session_014729,4.0
user_000862,mat_000819,viewMaterial,1.3645,2025-05-24 10:31:56.673046,2025-05-24,tablet,session_057507,6.0
user_000120,mat_003158,showMaterialPreview,2.283,2025-07-02 10:31:56.673345,2025-07-02,mobile,session_058525,3.0
user_000723,mat_002511,showMaterialPreview,3.4367,2025-07-06 10:31:56.681544,2025-07-06,desktop,session_021055,4.0
user_000359,mat_004485,showMaterialPreview,2.5452,2025-06-02 10:31:56.687174,2025-06-02,mobile,session_083780,6.0
user_000203,mat_003491,viewMaterial,1.1358,2025-04-18 10:31:56.695265,2025-04-18,desktop,session_030143,15.0
user_000080,mat_002642,addToFavorites,5.5268,2025-06-18 10:31:56.698144,2025-06-18,mobile,session_000861,
user_000362,mat_004990,viewMaterial,1.7867,2025-07-01 10:31:56.705297,2025-07-01,mobile,session_096714,13.0
user_000533,mat_000188,showMaterialPreview,3.2817,2025-04-23 10:31:56.710449,2025-04-23,mobile,session_088495,12.0
user_000647,mat_004789,viewMaterial,1.7973,2025-04-28 10:31:56.717911,2025-04-28,tablet,session_022057,19.0
user_000096,mat_003206,viewMaterial,1.5713,2025-06-10 10:31:56.725377,2025-06-10,desktop,session_016318,17.0
user_000652,mat_000375,showMaterialPreview,2.0761,2025-06-18 10:31:56.725696,2025-06-18,desktop,session_091209,19.0
user_000351,mat_002167,addToFavorites,4.35,2025-07-10 10:31:56.728588,2025-07-10,desktop,session_074869,
user_000271,mat_001323,showMaterialPreview,3.6128,2025-06-09 10:31:56.731616,2025-06-09,mobile,session_043899,10.0
user_000396,mat_000861,viewMaterial,2.1165,2025-04-18 10:31:56.735031,2025-04-18,desktop,session_090646,6.0
user_000595,mat_004498,showMaterialPreview,3.8935,2025-07-01 10:31:56.739081,2025-07-01,mobile,session_063662,9.0
user_000639,mat_001707,viewMaterial,1.8018,2025-05-24 10:31:56.742500,2025-05-24,desktop,session_016821,2.0
user_000639,mat_001691,viewMaterial,0.9953,2025-05-24 10:31:56.742809,2025-05-24,desktop,session_004105,9.0
user_000678,mat_003032,showMaterialPreview,2.6498,2025-05-19 10:31:56.743105,2025-05-19,mobile,session_051446,12.0
user_000369,mat_001632,showMaterialPreview,3.7137,2025-06-06 10:31:56.746243,2025-06-06,desktop,session_096412,20.0
user_000592,mat_004082,addToCart,7.8751,2025-05-08 10:31:56.749808,2025-05-08,desktop,session_077147,
user_000200,mat_001002,viewMaterial,2.1542,2025-05-24 10:31:56.752881,2025-05-24,mobile,session_066020,4.0
user_000703,mat_002817,addToCart,7.4947,2025-04-29 10:31:56.760757,2025-04-29,desktop,session_082298,
user_000517,mat_001123,showMaterialPreview,3.0763,2025-05-06 10:31:56.766067,2025-05-06,mobile,session_079908,19.0
user_000485,mat_002172,showMaterialPreview,3.4195,2025-06-19 10:31:56.772354,2025-06-19,tablet,session_096443,11.0
user_000974,mat_003199,addToFavorites,6.677,2025-07-11 10:31:56.775988,2025-07-11,mobile,session_095176,
user_000258,mat_002455,purchase,8.0707,2025-05-22 10:31:56.781110,2025-05-22,desktop,session_088352,
user_000535,mat_000619,viewMaterial,1.0577,2025-05-21 10:31:56.781403,2025-05-21,desktop,session_007014,11.0
user_000561,mat_002538,viewMaterial,1.6343,2025-07-03 10:31:56.781689,2025-07-03,desktop,session_042500,18.0
user_000502,mat_004443,viewMaterial,1.3712,2025-07-04 10:31:56.782016,2025-07-04,desktop,session_044959,7.0
user_000046,mat_002545,viewMaterial,2.0635,2025-06-20 10:31:56.787574,2025-06-20,desktop,session_040275,20.0
user_000758,mat_004671,addToCart,5.3646,2025-06-13 10:31:56.795642,2025-06-13,mobile,session_022449,
user_000095,mat_003753,addToFavorites,1.7584,2025-04-15 10:31:56.795977,2025-04-15,desktop,session_085754,
user_000197,mat_001501,showMaterialPreview,2.6906,2025-06-19 10:31:56.796264,2025-06-19,desktop,session_033166,18.0
user_000837,mat_004189,showMaterialPreview,2.8153,2025-07-06 10:31:56.801697,2025-07-06,mobile,session_016869,8.0
user_000911,mat_004870,viewMaterial,1.8464,2025-05-24 10:31:56.807426,2025-05-24,tablet,session_090929,11.0
user_000623,mat_000182,purchase,8.3635,2025-07-10 10:31:56.812346,2025-07-10,desktop,session_061250,
user_000532,mat_002594,addToFavorites,6.0382,2025-05-17 10:31:56.817925,2025-05-17,desktop,session_026019,
user_000685,mat_003413,addToFavorites,3.1431,2025-05-14 10:31:56.818227,2025-05-14,desktop,session_060214,
user_000314,mat_000702,showMaterialPreview,2.908,2025-06-28 10:31:56.823811,2025-06-28,desktop,session_070672,6.0
user_000642,mat_001146,addToCart,4.7699,2025-04-19 10:31:56.831357,2025-04-19,tablet,session_054398,
user_000985,mat_003869,showMaterialPreview,2.8261,2025-04-23 10:31:56.839540,2025-04-23,desktop,session_020987,16.0
user_000084,mat_001433,purchase,8.2411,2025-05-26 10:31:56.842536,2025-05-26,desktop,session_040958,
user_000820,mat_003114,addToCart,8.0322,2025-05-31 10:31:56.845219,2025-05-31,mobile,session_067317,
user_000571,mat_003301,viewMaterial,1.5955,2025-05-24 10:31:56.849377,2025-05-24,mobile,session_004526,5.0
user_000739,mat_000892,addToFavorites,3.8138,2025-05-06 10:31:56.849819,2025-05-06,desktop,session_097286,
user_000567,mat_003663,showMaterialPreview,3.9384,2025-04-17 10:31:56.853198,2025-04-17,tablet,session_019065,1.0
user_000419,mat_001727,addToFavorites,3.8429,2025-07-06 10:31:56.860491,2025-07-06,desktop,session_058715,
user_000958,mat_000067,viewMaterial,1.6019,2025-05-04 10:31:56.863518,2025-05-04,mobile,session_021263,20.0
user_000934,mat_000284,addToFavorites,3.7418,2025-05-25 10:31:56.871888,2025-05-25,desktop,session_073872,
user_000702,mat_002565,showMaterialPreview,2.628,2025-04-30 10:31:56.872255,2025-04-30,tablet,session_026523,8.0
user_000357,mat_003914,viewMaterial,1.221,2025-07-02 10:31:56.872565,2025-07-02,mobile,session_063077,12.0
user_000888,mat_001069,viewMaterial,1.9693,2025-04-21 10:31:56.878319,2025-04-21,tablet,session_080735,1.0
user_000316,mat_001264,viewMaterial,0.7661,2025-05-03 10:31:56.878647,2025-05-03,desktop,session_051708,3.0
user_000084,mat_000746,viewMaterial,1.7696,2025-05-28 10:31:56.881929,2025-05-28,desktop,session_010660,2.0
user_000227,mat_001089,addToFavorites,3.6802,2025-06-28 10:31:56.889459,2025-06-28,desktop,session_089025,
user_000031,mat_003124,purchase,7.3534,2025-06-01 10:31:56.894686,2025-06-01,desktop,session_053298,
user_000548,mat_003965,addToFavorites,4.9272,2025-05-28 10:31:56.897536,2025-05-28,desktop,session_083965,
user_000567,mat_001352,showMaterialPreview,1.541,2025-04-28 10:31:56.897824,2025-04-28,mobile,session_084088,19.0
